0.6075460783837776 0.1682932136953757 0.052240330024915294 0.4168897271448483 0.106625282077568 0.3648351648351648 0.4936107401419836 0.003008865961476384 0.29305610043154184 0.09628653453333502
0.0963631687746016 0.4666529289734281 0.0 0.8018216780794739 0.0021934052295755875 0.8351648351648351 0.06259225416461667 0.015589524097725141 0.18909376225970964 0.12487033198863885
0.6076527696332479 0.1454108061881746 0.0 0.43246635091226826 0.106740870923696 0.4945054945054947 0.7785197160328954 0.00758342924303753 0.3316987053746566 0.09989817953124812
0.6792778955938759 0.15480717343481554 0.06247191929093653 0.35042217292038186 7.710623418802189e-08 0.28571428571428564 0.40205243550994574 0.0011372363139910031 0.04629266378972141 0.0035133254166668237
0.21727565390446535 0.47621720239633275 0.0 0.7944940388431603 0.18692466379292866 0.7137073452862928 0.07218668728474031 0.014477197650526248 0.5233424872499021 0.017644212807017112
0.3090488165877403 0.37872560152215495 0.0 0.43426154992421473 0.0008599269256606291 0.2747252747252747 0.4175862796091938 0.005024279679506093 0.10396233817183209 0.35696869499999906
0.7122788602288368 0.36057952029622126 0.0 0.3657535703238917 0.0014555151413208707 0.3736263736263737 0.195239099365057 0.0183869549640759 0.1769321302471557 0.3662642877777769
0.6120844591169567 0.13634321721477705 0.014561124045255875 0.42236210121610346 0.16301040711185477 0.49816849816849834 0.7867435158501439 0.00838807899841211 0.32816790898391524 0.10362261126157346
0.6799899416301185 0.16558768801012846 0.0 0.43625262615755234 0.008256673758191163 0.4879120879120879 0.7637168763618469 0.00716694760597061 0.3377795213809337 0.5172178315833342
0.6945036257601531 0.20993473158436426 0.0 0.44504180524704934 0.007379327003338657 0.47252747252747257 0.7291769171294018 0.006224191204216946 0.35229501765398197 0.6764700087326423
0.5212544311256022 0.15438440156317024 0.15090062492341608 0.48451166115310645 0.10112293036354868 0.42157842157842146 0.5715956216413096 0.005497384266440846 0.3907414672420556 0.09816750818181497
0.3889449855246281 0.4117264115806307 0.0 0.5714598359399222 0.015365323048298392 0.24175824175824173 0.1379770858227316 0.0018464792898163114 0.4825421734013339 0.0
0.27095184741580747 0.5226880416372188 0.0 0.7919445439187537 0.0005906618435830484 0.6928860613071139 0.07550506264959522 0.014689939189349119 0.5637504903883873 0.2728558207017544
0.5977752415897253 0.20645091149958544 0.0 0.3714547125537048 0.07302697957021814 0.4131868131868132 0.5990581289098196 0.008827739073200759 0.3307179285994507 0.1362006298500038
0.6119456241002568 0.12588691647403788 0.0 0.42441048186145885 0.27588861545879056 0.5010989010989013 0.7933225557039434 0.008311602882325138 0.32561788936837976 0.08715127597916528
0.5972982663378643 0.17516946011512097 0.0 0.4384745002794256 0.05061223616790885 0.4835164835164834 0.7538483165811487 0.006913268110972055 0.3418987838367987 0.10424977167361238
